UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,mean,min,max,std,count,percentile_10,percentile_90
060414,CAJAMARCA,CHOTA,PION,16.915557861328125,14.7451753616333,18.00762939453125,1.1333353448645842,5,15.66437816619873,17.824735641479492
130110,LA LIBERTAD,TRUJILLO,SIMBAL,16.92261574485085,15.272915840148926,18.357351303100586,0.9753268230903022,11,15.633650779724121,18.19170379638672
200208,PIURA,AYABACA,SAPILLICA,16.929835001627605,12.081877708435059,18.57763671875,1.910959778094271,9,15.306666374206543,18.52168846130371
110507,ICA,PISCO,SAN CLEMENTE,16.931578318277996,16.789823532104492,17.08934211730957,0.12431963972003138,6,16.801374435424805,17.06359100341797
150502,LIMA,CAÑETE,ASIA,16.952737426757814,16.42845344543457,17.28860855102539,0.2549862460529349,10,16.738283157348633,17.236587524414062
150604,LIMA,HUARAL,AUCALLAMA,16.966204325358074,15.500186920166016,17.750930786132812,0.4678730884981867,24,16.382780075073242,17.479124069213867
060806,CAJAMARCA,JAEN,LAS PIRIAS,16.979782104492188,16.979782104492188,16.979782104492188,0.0,1,16.979782104492188,16.979782104492188
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,16.992746310763888,11.002209663391113,21.12226676940918,2.5229487235503343,45,13.766407012939453,20.080331802368164
150111,LIMA,LIMA,EL AGUSTINO,17.019378662109375,17.019378662109375,17.019378662109375,0.0,1,17.019378662109375,17.019378662109375
150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,17.02095603942871,16.99128532409668,17.050626754760742,0.02967071533203125,2,16.99721908569336,17.044692993164062
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,17.023440551757812,4.976219654083252,21.21430015563965,3.903543843191309,40,11.855697631835938,20.240646362304688
150129,LIMA,LIMA,SAN BARTOLO,17.08297348022461,16.875896453857422,17.290048599243164,0.20707607269506714,2,16.917312622070312,17.248632431030273
060609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,17.084980010986328,16.162073135375977,18.007884979248047,0.9229059219365279,2,16.346654891967773,17.82330322265625
150102,LIMA,LIMA,ANCON,17.11314697265625,16.63274574279785,17.872190475463867,0.40897053241228337,10,16.718950271606445,17.797420501708984
150119,LIMA,LIMA,LURIN,17.115324020385742,16.909770965576172,17.339685440063477,0.15454854579219843,4,16.957443237304688,17.280729293823242
131202,LA LIBERTAD,VIRU,CHAO,17.145071353552478,9.0820894241333,18.947607040405273,2.2747811702334197,53,13.611310005187988,18.741130828857422
150509,LIMA,CAÑETE,MALA,17.15762710571289,16.785818099975586,17.41343879699707,0.2567539762334923,6,16.82248878479004,17.39826011657715
061203,CAJAMARCA,SAN PABLO,SAN LUIS,17.159469604492188,16.096513748168945,18.22242546081543,1.0629558563232422,2,16.309104919433594,18.00983428955078
150507,LIMA,CAÑETE,IMPERIAL,17.172561645507812,17.172561645507812,17.172561645507812,0.0,1,17.172561645507812,17.172561645507812
150514,LIMA,CAÑETE,SAN LUIS,17.190528869628906,17.190528869628906,17.190528869628906,0.0,1,17.190528869628906,17.190528869628906
150504,LIMA,CAÑETE,CERRO AZUL,17.239834594726563,16.949735641479492,17.487112045288086,0.17563870085082,5,17.04169273376465,17.409650802612305
150513,LIMA,CAÑETE,SAN ANTONIO,17.24567413330078,17.19450569152832,17.29684066772461,0.05116748810703196,2,17.20473861694336,17.28660774230957
020802,ANCASH,CASMA,BUENA VISTA ALTA,17.254138946533203,14.989097595214844,18.526161193847656,1.1080838908639679,16,15.5621337890625,18.430423736572266
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,17.275272075946514,12.413223266601562,20.129425048828125,2.336659976562788,52,13.975800514221191,19.95152473449707
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,17.317237267127403,15.784594535827637,18.763498306274414,0.8538420617775817,13,16.231725692749023,18.536457061767578
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,17.34844277121804,11.93948745727539,19.07790184020996,2.0894511855385547,11,15.166531562805176,19.064855575561523
220303,SAN MARTIN,EL DORADO,SAN MARTIN,17.37140570746528,15.15539836883545,20.726926803588867,1.5629866367475926,18,15.994603157043457,19.54537010192871
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,17.386001586914062,13.335387229919434,19.490320205688477,1.6727512545923626,24,15.11612606048584,19.313617706298828
150204,LIMA,BARRANCA,SUPE,17.422174072265626,15.565442085266113,17.916826248168945,0.5333883947424657,15,17.19249725341797,17.798044204711914
150605,LIMA,HUARAL,CHANCAY,17.42424774169922,16.930830001831055,17.850383758544922,0.35838016984254056,4,17.026582717895508,17.795000076293945
150202,LIMA,BARRANCA,PARAMONGA,17.43771714430589,16.595653533935547,17.9903507232666,0.4576471661053296,13,16.8507137298584,17.966875076293945
150138,LIMA,LIMA,SANTA MARIA DEL MAR,17.452898025512695,17.452898025512695,17.452898025512695,0.0,1,17.452898025512695,17.452898025512695
150114,LIMA,LIMA,LA MOLINA,17.480060577392578,17.034896850585938,17.92522621154785,0.44516468048197855,2,17.123929977416992,17.836193084716797
150806,LIMA,HUAURA,HUAURA,17.485166549682617,16.545114517211914,18.3488826751709,0.41509529196423445,16,16.978845596313477,17.92853355407715
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,17.541015625,13.881081581115723,20.299903869628906,2.0846479342464197,12,14.925531387329102,20.214082717895508
050409,AYACUCHO,HUANTA,CANAYRE,17.544020080566405,15.421334266662598,19.38956642150879,1.413851073290565,10,15.481532096862793,19.250064849853516
150125,LIMA,LIMA,PUENTE PIEDRA,17.55200958251953,17.55200958251953,17.55200958251953,0.0,1,17.55200958251953,17.55200958251953
021103,ANCASH,HUARMEY,CULEBRAS,17.556332542782737,16.823408126831055,18.08641815185547,0.40756040154408235,21,16.929357528686523,17.988100051879883
110210,ICA,CHINCHA,SUNAMPE,17.578306198120117,17.578306198120117,17.578306198120117,0.0,1,17.578306198120117,17.578306198120117
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,17.60449896918403,15.591651916503906,18.879533767700195,1.0131806501172356,9,16.07671356201172,18.483722686767578
150110,LIMA,LIMA,COMAS,17.61928939819336,17.538299560546875,17.70027732849121,0.08098888397778291,2,17.55449676513672,17.684080123901367
150812,LIMA,HUAURA,VEGUETA,17.63939666748047,17.146942138671875,18.093677520751953,0.26801826132916956,8,17.359054565429688,17.92232322692871
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,17.64764976501465,17.622766494750977,17.67253303527832,0.024883270263671875,2,17.627742767333984,17.667556762695312
200209,PIURA,AYABACA,SICCHEZ,17.657320022583008,17.657320022583008,17.657320022583008,0.0,1,17.657320022583008,17.657320022583008
150801,LIMA,HUAURA,HUACHO,17.660914103190105,16.539257049560547,18.68623161315918,0.6296954748492553,24,16.831344604492188,18.475318908691406
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,17.671451822916666,14.2864990234375,21.17310333251953,1.8209418914383817,30,14.75755500793457,20.040380477905273
110204,ICA,CHINCHA,CHINCHA BAJA,17.687886555989582,17.380373001098633,17.85521125793457,0.2177265272756609,3,17.469913482666016,17.849782943725586
150810,LIMA,HUAURA,SANTA MARIA,17.692301432291668,17.424449920654297,18.209394454956055,0.3657189071740064,3,17.428171157836914,18.056127548217773
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,17.693355394446332,11.785752296447754,21.198766708374023,2.9318361731291764,23,13.196372985839844,21.079402923583984
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,17.707646484375,14.898929595947266,20.001440048217773,1.6789794284821362,25,15.715788841247559,19.92746925354004
150203,LIMA,BARRANCA,PATIVILCA,17.713065011160715,17.460952758789062,18.042943954467773,0.201618718483704,7,17.480091094970703,17.983705520629883
010703,AMAZONAS,UTCUBAMBA,CUMBA,17.71565924750434,13.046008110046387,20.609827041625977,2.1697849492036156,9,15.465450286865234,19.84894561767578
150201,LIMA,BARRANCA,BARRANCA,17.71986262003581,17.41987419128418,18.055259704589844,0.19655536233817167,6,17.519824981689453,17.94549560546875
070106,CALLAO,CALLAO,VENTANILLA,17.727558135986328,17.60880470275879,17.81991195678711,0.0806932622069093,4,17.636646270751953,17.807910919189453
021801,ANCASH,SANTA,CHIMBOTE,17.730133056640625,14.465514183044434,18.688913345336914,1.0638978193117714,48,16.68336296081543,18.65447235107422
020801,ANCASH,CASMA,CASMA,17.73317216082317,16.17844009399414,18.63296890258789,0.5500831211248015,41,17.172456741333008,18.425729751586914
021806,ANCASH,SANTA,NEPEÑA,17.745498657226562,15.312098503112793,18.398460388183594,0.8232272528182812,14,16.864473342895508,18.297080993652344
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,17.74804922250601,15.43262004852295,19.340078353881836,1.2208986312733694,13,15.888940811157227,19.145492553710938
120608,JUNIN,SATIPO,RIO TAMBO,17.750049535778984,5.438632965087891,22.591087341308594,3.7359070643141945,345,11.922739028930664,21.997955322265625
200205,PIURA,AYABACA,MONTERO,17.75702667236328,16.277236938476562,19.30171012878418,1.2492403271865549,4,16.43775749206543,19.102251052856445
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,17.835098266601562,16.6767578125,19.327743530273438,1.1077760711966143,3,16.841564178466797,18.962352752685547
040201,AREQUIPA,CAMANA,CAMANA,17.838457107543945,17.838457107543945,17.838457107543945,0.0,1,17.838457107543945,17.838457107543945
131201,LA LIBERTAD,VIRU,VIRU,17.85483912417763,12.866776466369629,18.993528366088867,1.5116719791862838,38,16.13306427001953,18.724491119384766
150205,LIMA,BARRANCA,SUPE PUERTO,17.87665557861328,17.87665557861328,17.87665557861328,0.0,1,17.87665557861328,17.87665557861328
120601,JUNIN,SATIPO,SATIPO,17.87855647160457,12.694136619567871,19.961483001708984,1.661372633679244,26,15.930242538452148,19.636262893676758
060604,CAJAMARCA,CUTERVO,CUJILLO,17.88095474243164,16.188377380371094,19.745779037475586,1.2727793096852644,4,16.596023559570312,19.234785079956055
130108,LA LIBERTAD,TRUJILLO,POROTO,17.89502716064453,15.32989501953125,18.89189338684082,1.2118149566004417,6,16.503292083740234,18.833602905273438
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,18.11359151204427,17.662153244018555,18.793174743652344,0.4891086258189191,3,17.706811904907227,18.61162757873535
021809,ANCASH,SANTA,NUEVO CHIMBOTE,18.146076202392578,17.361473083496094,18.689565658569336,0.34012645422291804,16,17.753097534179688,18.56479263305664
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,18.230674743652344,16.46883201599121,19.73122215270996,1.2790996425043177,8,16.50688362121582,19.67237663269043
020803,ANCASH,CASMA,COMANDANTE NOEL,18.233570098876953,18.026531219482422,18.61175537109375,0.1828771236957467,8,18.07411766052246,18.47113037109375
220808,SAN MARTIN,RIOJA,YORONGOS,18.24510955810547,17.741867065429688,18.74835205078125,0.5032424926757812,2,17.84251594543457,18.647703170776367
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,18.24781916691707,16.178836822509766,19.454015731811523,0.8357805198730156,13,17.383621215820312,19.12723159790039
150112,LIMA,LIMA,INDEPENDENCIA,18.28061866760254,18.28061866760254,18.28061866760254,0.0,1,18.28061866760254,18.28061866760254
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,18.313468143857758,15.602745056152344,19.530710220336914,0.9392132769325138,87,16.90285301208496,19.20867347717285
021807,ANCASH,SANTA,SAMANCO,18.31665802001953,18.22628402709961,18.428865432739258,0.06424698581712293,6,18.248374938964844,18.386499404907227
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,18.319658279418945,17.03252410888672,20.083559036254883,1.1348930278889482,4,17.236879348754883,19.5931453704834
150135,LIMA,LIMA,SAN MARTIN DE PORRES,18.326393127441406,18.044525146484375,18.608259201049805,0.28186702728432816,2,18.10089874267578,18.5518856048584
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,18.332191467285156,17.79173469543457,18.87264633178711,0.540455818177111,2,17.899826049804688,18.764554977416992
010202,AMAZONAS,BAGUA,ARAMANGO,18.33417452298678,14.96747875213623,20.60295295715332,1.7434094444250208,26,15.409832000732422,20.2374267578125
220506,SAN MARTIN,LAMAS,PINTO RECODO,18.376359727647568,16.11142349243164,21.172813415527344,1.4090196129092993,18,16.616823196411133,20.42352294921875
060603,CAJAMARCA,CUTERVO,CHOROS,18.377661568777903,16.03664207458496,20.14226531982422,1.4033270164721359,7,16.596908569335938,20.00412368774414
130106,LA LIBERTAD,TRUJILLO,LAREDO,18.378716786702473,15.076255798339844,19.26177406311035,1.0979267413700105,12,17.70229148864746,19.12755012512207
131203,LA LIBERTAD,VIRU,GUADALUPITO,18.39921133858817,17.87266731262207,18.711227416992188,0.2600602351670248,14,18.03683090209961,18.67259407043457
150142,LIMA,LIMA,VILLA EL SALVADOR,18.401079177856445,18.401079177856445,18.401079177856445,0.0,1,18.401079177856445,18.401079177856445
070101,CALLAO,CALLAO,CALLAO,18.408933639526367,18.408933639526367,18.408933639526367,0.0,1,18.408933639526367,18.408933639526367
150134,LIMA,LIMA,SAN LUIS,18.42902183532715,18.42902183532715,18.42902183532715,0.0,1,18.42902183532715,18.42902183532715
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,18.442920684814453,17.184633255004883,18.892566680908203,0.4530815062459474,24,17.676986694335938,18.862951278686523
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,18.45617886247306,13.488930702209473,21.2200870513916,1.9982908205139929,58,15.492005348205566,20.502960205078125
200203,PIURA,AYABACA,JILILI,18.463184356689453,16.91950225830078,19.419267654418945,0.9341614452363722,4,17.440044403076172,19.251283645629883
021803,ANCASH,SANTA,COISHCO,18.46502113342285,18.46502113342285,18.46502113342285,0.0,1,18.46502113342285,18.46502113342285
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,18.48389434814453,14.946385383605957,19.523929595947266,1.2952739360761563,16,16.503921508789062,19.454883575439453
021808,ANCASH,SANTA,SANTA,18.48927116394043,18.48927116394043,18.48927116394043,0.0,1,18.48927116394043,18.48927116394043
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,18.490161895751953,16.824277877807617,19.683006286621094,1.038120157017678,4,17.38884162902832,19.402265548706055
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,18.494415283203125,17.926332473754883,19.047285079956055,0.33279985527817935,11,18.085969924926758,18.90256690979004
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,18.49541473388672,18.403196334838867,18.58763313293457,0.09221839904785156,2,18.421640396118164,18.569189071655273
150121,LIMA,LIMA,PUEBLO LIBRE,18.49770164489746,18.49770164489746,18.49770164489746,0.0,1,18.49770164489746,18.49770164489746
010203,AMAZONAS,BAGUA,COPALLIN,18.521542358398438,14.666563987731934,21.177396774291992,2.6232387635220227,5,15.261056900024414,21.031938552856445
220801,SAN MARTIN,RIOJA,RIOJA,18.530953725179035,17.133378982543945,19.18187713623047,0.7088726529092978,6,17.628870010375977,19.112346649169922
120602,JUNIN,SATIPO,COVIRIALI,18.536610921223957,18.07395362854004,18.879669189453125,0.3396295396087415,3,18.190404891967773,18.834978103637695
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,18.59039517106681,13.346916198730469,22.09869384765625,2.43089872484029,58,15.098444938659668,21.31207847595215
060508,CAJAMARCA,CONTUMAZA,YONAN,18.614864773220486,17.766618728637695,19.179040908813477,0.4521063448667942,18,17.920032501220703,19.09132194519043
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,18.61669921875,16.164459228515625,19.788572311401367,1.2275310775692616,13,16.77250862121582,19.722997665405273
130201,LA LIBERTAD,ASCOPE,ASCOPE,18.6398983001709,17.88642120361328,18.914888381958008,0.3107939849349478,8,18.319290161132812,18.89178466796875
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,18.691999162946427,18.15445899963379,19.137203216552734,0.2182110950090024,21,18.42080307006836,18.95631980895996
150136,LIMA,LIMA,SAN MIGUEL,18.700286865234375,18.700286865234375,18.700286865234375,0.0,1,18.700286865234375,18.700286865234375
130206,LA LIBERTAD,ASCOPE,RAZURI,18.73148692737926,18.48534393310547,18.971818923950195,0.1470732119038241,11,18.578121185302734,18.96256446838379
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,18.73708258734809,17.10750961303711,19.506893157958984,0.6241402314801907,9,18.2762393951416,19.12140464782715
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,18.760976155598957,18.4051456451416,19.08524513244629,0.2170316069174089,9,18.529605865478516,19.049428939819336
221001,SAN MARTIN,TOCACHE,TOCACHE,18.761233859592014,12.330135345458984,21.200777053833008,2.3447454793760083,36,15.356271743774414,20.78252410888672
140103,LAMBAYEQUE,CHICLAYO,ETEN,18.761449813842773,18.699092864990234,18.823806762695312,0.06235694885253906,2,18.711565017700195,18.81133460998535
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,18.7671872093564,17.215957641601562,20.175764083862305,0.8661680781070403,21,17.68449592590332,19.886232376098633
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,18.78035545349121,18.78035545349121,18.78035545349121,0.0,1,18.78035545349121,18.78035545349121
130202,LA LIBERTAD,ASCOPE,CHICAMA,18.79445457458496,16.976831436157227,19.696882247924805,0.5135012793756029,32,18.31011390686035,19.346345901489258
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,18.80550537109375,18.470937728881836,19.00617027282715,0.15814012585107096,15,18.561120986938477,18.96088218688965
150122,LIMA,LIMA,MIRAFLORES,18.824676513671875,18.824676513671875,18.824676513671875,0.0,1,18.824676513671875,18.824676513671875
150108,LIMA,LIMA,CHORRILLOS,18.82556915283203,18.82556915283203,18.82556915283203,0.0,1,18.82556915283203,18.82556915283203
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,18.833477783203126,18.62968635559082,19.100927352905273,0.1530722730898129,5,18.68682861328125,18.998905181884766
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,18.836612701416016,18.540237426757812,19.132986068725586,0.2963743209854211,2,18.599512100219727,19.073711395263672
010206,AMAZONAS,BAGUA,LA PECA,18.84183692932129,16.237768173217773,20.48137855529785,1.5953051498819604,4,17.05854606628418,20.239316940307617
130402,LA LIBERTAD,CHEPEN,PACANGA,18.85697374845806,18.480905532836914,19.292869567871094,0.2326989190867459,19,18.540075302124023,19.152427673339844
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,18.86200714111328,18.86200714111328,18.86200714111328,0.0,1,18.86200714111328,18.86200714111328
130401,LA LIBERTAD,CHEPEN,CHEPEN,18.880067443847658,18.7131404876709,19.130754470825195,0.12118715421521438,10,18.735179901123047,18.980478286743164
220510,SAN MARTIN,LAMAS,TABALOSOS,18.905438741048176,17.83441162109375,20.591827392578125,0.8062220897058633,12,18.064725875854492,19.948131561279297
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,18.932154004818926,8.903979301452637,22.604116439819336,3.4302189255341466,107,13.836891174316406,22.35898780822754
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,18.950942993164062,18.882436752319336,19.01944923400879,0.06850624084472656,2,18.896137237548828,19.005748748779297
140119,LAMBAYEQUE,CHICLAYO,PUCALA,18.95793342590332,18.422067642211914,19.545480728149414,0.3787826132915324,8,18.464420318603516,19.365371704101562
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,18.994230270385742,18.82474708557129,19.259328842163086,0.16499787746493433,4,18.84577178955078,19.180936813354492
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,18.996906280517578,18.832162857055664,19.16164779663086,0.164742469790358,2,18.8651123046875,19.128698348999023
060812,CAJAMARCA,JAEN,SANTA ROSA,19.010352240668404,15.767772674560547,21.166305541992188,1.8512386670962682,9,16.61742401123047,20.913488388061523
130205,LA LIBERTAD,ASCOPE,PAIJAN,19.012773513793945,18.984575271606445,19.040971755981445,0.0281982421875,2,18.990215301513672,19.03533172607422
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,19.02078857421875,18.692882537841797,19.342697143554688,0.21960766668010534,5,18.775875091552734,19.263708114624023
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19.028854370117188,19.028854370117188,19.028854370117188,0.0,1,19.028854370117188,19.028854370117188
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,19.047038169362438,15.626734733581543,21.49057960510254,1.343061975003046,199,17.490049362182617,21.033660888671875
140117,LAMBAYEQUE,CHICLAYO,PATAPO,19.051385498046876,18.947500228881836,19.179426193237305,0.0887470858636277,5,18.9591064453125,19.15894889831543
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,19.053951263427734,17.651968002319336,19.57773208618164,0.5806450371264097,8,18.486934661865234,19.53129768371582
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,19.055246353149414,18.977388381958008,19.13310432434082,0.07785797119140625,2,18.99295997619629,19.11753273010254
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,19.069591522216797,19.06785774230957,19.071325302124023,0.0017337799072265625,2,19.068204879760742,19.07097816467285
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,19.07408905029297,19.07343292236328,19.074745178222656,0.0006561279296875,2,19.073564529418945,19.074613571166992
140120,LAMBAYEQUE,CHICLAYO,TUMAN,19.07822608947754,19.040605545043945,19.148237228393555,0.0416011847905773,4,19.045122146606445,19.124284744262695
130203,LA LIBERTAD,ASCOPE,CHOCOPE,19.09709930419922,18.977807998657227,19.29369354248047,0.14006564964299167,3,18.9862060546875,19.238914489746094
220103,SAN MARTIN,MOYOBAMBA,HABANA,19.102020263671875,18.97745704650879,19.226585388183594,0.12456417084105305,2,19.002368927001953,19.201671600341797
140115,LAMBAYEQUE,CHICLAYO,SAÑA,19.10470199584961,18.78706169128418,19.494211196899414,0.2107150335013454,8,18.839275360107422,19.313474655151367
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,19.10737419128418,19.10737419128418,19.10737419128418,0.0,1,19.10737419128418,19.10737419128418
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,19.120737711588543,18.01673698425293,19.581945419311523,0.35228654835793805,18,18.848222732543945,19.518705368041992
221005,SAN MARTIN,TOCACHE,UCHIZA,19.131848848783054,8.52913761138916,20.67318344116211,2.5064251518947285,26,18.108564376831055,20.57620620727539
120607,JUNIN,SATIPO,RIO NEGRO,19.133649040670957,17.8267879486084,19.93174934387207,0.6588323695734005,17,18.09797477722168,19.783727645874023
140113,LAMBAYEQUE,CHICLAYO,REQUE,19.13562774658203,19.005016326904297,19.2662410736084,0.13061237335553244,2,19.031139373779297,19.2401180267334
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,19.1551456451416,19.1551456451416,19.1551456451416,0.0,1,19.1551456451416,19.1551456451416
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,19.167689005533855,18.56862449645996,19.842802047729492,0.34682453914591094,24,18.767108917236328,19.62200927734375
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,19.17557144165039,18.87656593322754,19.443635940551758,0.17271891279553384,6,18.985017776489258,19.354961395263672
190304,PASCO,OXAPAMPA,PALCAZU,19.207967122395832,10.42409610748291,21.830726623535156,2.9821959363672406,93,14.500265121459961,21.5883846282959
220106,SAN MARTIN,MOYOBAMBA,YANTALO,19.215984344482422,19.215984344482422,19.215984344482422,0.0,1,19.215984344482422,19.215984344482422
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,19.219295501708984,19.085073471069336,19.353519439697266,0.13422298431735286,2,19.11191749572754,19.326675415039062
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,19.223717396653544,15.721453666687012,21.997100830078125,1.7880318590986102,254,17.014251708984375,21.70606803894043
220102,SAN MARTIN,MOYOBAMBA,CALZADA,19.232625325520832,19.06566047668457,19.35479164123535,0.12221375689453806,3,19.108013153076172,19.339317321777344
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,19.249282836914062,19.249282836914062,19.249282836914062,0.0,1,19.249282836914062,19.249282836914062
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,19.266756057739258,19.266756057739258,19.266756057739258,0.0,1,19.266756057739258,19.266756057739258
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,19.2676518758138,18.948469161987305,19.598548889160156,0.2655231990809656,3,19.00996208190918,19.530025482177734
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,19.277401878720237,18.68031883239746,19.667631149291992,0.21390340004385336,21,19.05281639099121,19.51150131225586
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,19.282989501953125,18.697851181030273,19.886180877685547,0.30345453721081217,36,18.900405883789062,19.686660766601562
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,19.2947514851888,19.014541625976562,19.563457489013672,0.15813297694025194,12,19.100351333618164,19.481159210205078
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,19.300371170043945,19.300371170043945,19.300371170043945,0.0,1,19.300371170043945,19.300371170043945
220806,SAN MARTIN,RIOJA,POSIC,19.308472951253254,19.07097625732422,19.465164184570312,0.17076918602835137,3,19.13463592529297,19.449987411499023
130107,LA LIBERTAD,TRUJILLO,MOCHE,19.30901527404785,19.30901527404785,19.30901527404785,0.0,1,19.30901527404785,19.30901527404785
140111,LAMBAYEQUE,CHICLAYO,PICSI,19.314361572265625,19.221940994262695,19.406782150268555,0.09242057800292969,2,19.24042510986328,19.38829803466797
140118,LAMBAYEQUE,CHICLAYO,POMALCA,19.31773567199707,19.31773567199707,19.31773567199707,0.0,1,19.31773567199707,19.31773567199707
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,19.318344116210938,19.04237174987793,19.524080276489258,0.20511350872838247,5,19.065019607543945,19.51178550720215
220807,SAN MARTIN,RIOJA,SAN FERNANDO,19.33338673909505,19.228769302368164,19.474578857421875,0.10363032001471481,3,19.24237823486328,19.43902587890625
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,19.343215942382812,19.09973907470703,19.704015731811523,0.21508631329282485,8,19.12761688232422,19.683542251586914
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,19.38626480102539,19.262399673461914,19.510129928588867,0.12386512756347656,2,19.287172317504883,19.4853572845459
220401,SAN MARTIN,HUALLAGA,SAPOSOA,19.38646697998047,16.84725570678711,21.750429153442383,1.5741248953918205,16,17.17245864868164,21.346216201782227
200207,PIURA,AYABACA,PAIMAS,19.430273056030273,18.316293716430664,20.5632266998291,0.7451847089052174,8,18.557846069335938,20.335411071777344
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,19.441810607910156,18.34694480895996,19.975996017456055,0.4266541978163956,24,18.91946029663086,19.921144485473633
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,19.44423147348257,17.644338607788086,20.42443084716797,0.7137945288696776,26,18.40567970275879,20.33629035949707
100605,HUANUCO,LEONCIO PRADO,LUYANDO,19.482081095377605,19.29104232788086,19.617387771606445,0.13893565432518906,3,19.340394973754883,19.601472854614258
170201,MADRE DE DIOS,MANU,MANU,19.488991933326197,5.169679164886475,22.65952491760254,3.8136259217071338,292,14.229398727416992,22.54728889465332
010205,AMAZONAS,BAGUA,IMAZA,19.537752278645833,14.056483268737793,22.087480545043945,1.792601425479897,150,16.862812042236328,21.389461517333984
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,19.55047607421875,19.55047607421875,19.55047607421875,0.0,1,19.55047607421875,19.55047607421875
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,19.565526326497395,19.317476272583008,19.761953353881836,0.18509200079919708,3,19.377410888671875,19.73299217224121
